80 80
4.90603	9.19632	0.13727	5.05837	3.31866	3.44051	8.26103	4.80591	9.80364	7.98932	7.77040	9.21341	0.86564	4.02926	7.70184	1.23412	3.67444	5.82192	7.55747	3.76142	6.96817	2.90133	4.61153	0.44549	1.36543	4.73213	1.33689	0.86416	0.16421	4.91562	4.83293	4.28235	2.20615	7.79342	8.30030	3.29903	5.55729	2.95406	1.90514	6.62533	2.14911	5.53191	7.42666	8.83589	7.41281	8.80318	2.27048	1.35806	6.78892	2.00854	4.60494	9.17953	6.91510	0.77588	9.56629	6.87780	9.70175	9.50056	2.36020	5.85026	2.77361	4.64642	5.64153	0.97488	1.58506	2.81701	6.92009	8.18463	5.63953	6.23295	1.59022	1.93232	1.39954	4.35564	6.21831	5.51815	5.97784	4.00678	8.68554	5.96785
0.17516	3.42614	9.38244	8.55620	3.80994	7.37420	1.00973	1.31328	4.92313	3.25414	8.03455	4.20599	4.12364	1.18978	0.54447	7.29221	7.31887	5.50201	5.55104	5.60054	1.10109	3.24486	4.60973	7.13552	4.70901	0.32013	0.13850	4.19914	4.82427	8.33372	8.13570	6.69881	3.49951	6.99541	6.43272	9.56454	0.07847	1.31191	7.88975	1.10950	7.24242	0.94026	5.60121	5.50315	8.98245	7.75447	2.00011	9.55083	1.40404	2.54833	3.22963	4.74974	6.87977	1.20036	4.38085	1.44428	3.74493	3.34477	0.30599	6.08402	9.53951	9.66679	1.47370	9.84106	4.44440	6.69008	6.25595	2.03895	4.82188	2.82494	4.92107	2.18760	7.20115	4.15571	0.24739	4.52881	2.88370	0.02773	0.20000	8.72836
2.32949	8.01447	4.76925	2.33353	9.90323	2.95046	5.37837	1.22612	3.88545	8.59023	1.29928	4.57171	4.73657	1.12537	6.39224	4.04310	1.67206	3.33039	3.05361	3.15103	0.94540	4.79759	3.02758	9.52810	4.27482	0.05545	2.66701	0.99170	0.82989	8.14880	3.94829	0.60084	9.21095	1.56424	7.74802	5.59239	5.77828	6.87672	0.40719	7.57117	0.64563	9.86142	7.06241	4.17026	9.94772	7.84414	5.99335	8.28020	0.10821	7.99072	2.56658	6.30364	3.03681	6.87097	7.83986	2.91370	8.16060	0.28616	0.12762	7.57702	1.86396	6.26442	4.46739	2.43980	9.80209	8.56246	3.41282	6.48394	8.46318	0.68201	1.92191	8.19436	6.29166	7.65648	5.55390	8.75262	5.86928	8.43406	8.54385	8.84627
8.93291	1.26054	4.01076	9.33865	8.95877	8.77472	5.61658	0.30639	1.29441	4.36203	4.98676	0.69240	0.89546	5.27856	3.53279	1.74209	5.85902	9.56164	2.78058	3.10893	8.65761	1.82982	8.87496	6.23923	1.50761	3.65735	6.86340	1.97124	2.82383	3.48381	6.56348	5.40245	3.42382	0.30962	9.47339	0.96171	6.84398	9.32580	1.95723	3.76080	8.12351	9.78740	1.76584	2.31755	7.44340	8.28632	8.94270	5.59724	2.50025	7.25045	8.43853	6.58241	5.43908	2.84956	2.67697	8.66880	6.80939	5.60310	9.32807	3.73365	4.47612	8.63736	1.41451	6.64672	3.39827	6.47279	4.95700	5.25491	4.64391	4.36846	9.32331	3.26865	7.76373	3.65379	0.20982	0.56944	9.57324	6.50547	5.27262	0.05330
6.70722	5.44584	4.50707	1.72003	4.63299	0.21281	4.03879	0.22886	6.80103	1.05940	5.05416	9.20534	4.12176	1.26103	8.26587	4.11229	6.34730	1.49667	6.63699	2.61640	5.48949	0.59025	2.07790	3.14475	4.12795	6.20764	5.47910	7.45765	4.34171	1.39793	9.14698	9.58292	6.87057	6.64114	0.32513	4.98867	1.07243	6.18590	5.79415	4.13146	2.58219	7.22924	4.89515	5.62566	1.33774	4.28267	0.24076	6.66028	1.42822	9.76395	4.03665	8.45818	8.30108	1.46884	5.45157	4.38707	6.19815	2.52423	9.90499	2.25422	2.60189	5.99801	3.72975	8.09063	3.04898	1.39409	0.18775	3.08752	9.25069	9.46033	7.28259	5.41264	6.42248	8.29189	4.96028	0.52713	7.04829	4.58749	4.58319	0.25026
5.97184	2.45637	5.15148	5.79162	5.21281	3.37508	4.89597	8.75272	6.14483	4.80782	0.45287	6.37143	1.46978	9.78786	9.60828	2.20079	0.84752	4.07620	2.51580	6.35879	6.11622	3.54431	4.47798	8.36078	6.28379	4.69018	0.79950	4.15049	2.59743	7.21844	5.36130	6.15001	7.95351	7.25803	6.57940	0.38175	2.89374	8.74853	2.82454	7.45606	1.10392	1.28667	8.02236	1.40309	3.31815	8.75108	7.95188	4.33901	5.54576	6.09281	0.47687	3.11932	7.30932	5.84009	7.38722	8.56039	1.51813	6.11666	1.57763	5.04445	0.86156	3.77110	2.22853	6.87510	0.86451	6.76912	4.10146	4.35516	4.08251	3.23681	4.34949	0.87103	8.61304	5.77037	9.58534	3.57148	9.49550	3.70737	6.44873	6.64470
8.66274	5.65013	8.74730	9.82529	1.60559	6.06274	9.80649	1.06126	4.55970	2.16133	5.37004	1.26570	9.70200	8.76860	6.27970	5.38821	0.76018	8.92740	6.95378	5.11889	8.12147	0.43955	8.08580	9.62547	0.24390	3.06481	6.07414	7.63155	3.90328	0.86264	0.07067	2.73583	7.33983	0.72193	8.76218	2.51258	8.33150	4.90056	8.60774	6.85847	2.37147	5.72301	3.75770	6.69304	8.42896	5.00299	7.26533	5.29740	3.40051	5.99061	9.68837	1.66383	6.99566	5.72020	7.35287	8.64092	9.41056	6.58778	0.38934	1.95607	7.99611	9.99349	6.45335	5.00682	0.65167	7.69166	4.80348	4.92618	2.84553	6.30245	3.54912	4.50147	9.56619	5.53032	8.08215	8.11495	2.41440	7.67570	0.07865	6.43283
5.77118	2.97718	4.53893	0.15461	3.22136	2.73481	7.08731	3.16554	1.42644	8.13694	9.82147	7.76710	1.77696	3.93128	0.92695	6.83460	7.46542	6.37415	0.85479	0.30378	0.94364	7.98855	9.04743	7.23895	8.10774	5.93249	4.11895	1.63951	4.48416	4.01819	6.76408	9.20318	0.39240	3.00153	2.80424	5.73289	7.98559	4.78026	9.59636	5.34258	7.08320	1.18458	1.79529	4.05703	3.66158	0.88816	7.83917	6.90287	0.52603	3.07773	5.49074	3.37577	9.89478	9.03976	3.02685	9.27409	1.88941	6.27689	5.60429	3.60164	4.63748	0.02945	6.93242	5.47492	3.75400	4.17596	9.26359	9.15846	1.24928	8.87706	8.62198	2.10622	7.73089	4.93286	9.36876	2.67748	0.26287	9.65706	4.13712	6.00338
0.22088	4.90423	1.86855	8.64598	5.84768	3.68119	9.78851	1.40967	0.97528	0.32454	8.29383	1.18129	3.26540	4.08537	4.10143	4.09834	9.23237	6.45097	5.12920	4.67256	8.28949	9.08634	7.73664	2.39710	1.29218	9.46154	1.33817	6.44518	7.66593	2.04104	4.96224	9.81127	1.33807	2.59104	8.41221	8.60731	7.45479	8.76173	9.30571	2.65551	6.25053	1.76824	2.36347	1.59089	2.79393	1.59353	6.84477	0.19960	1.95239	4.38724	2.29344	9.34546	6.97810	9.40720	7.03538	5.13334	0.84823	8.91715	9.39409	0.59842	1.86535	0.17913	9.16449	2.44997	7.03304	4.34828	3.58179	7.72728	9.13533	8.58485	2.58613	0.88150	9.32963	1.80027	6.11239	4.56155	9.74522	8.25615	2.45010	7.86301
4.63019	2.32353	0.07100	7.07701	3.12765	8.29809	5.02743	3.53902	9.76995	7.44090	0.06458	1.43924	4.45903	0.51288	0.35767	3.00427	4.80143	2.05336	9.12867	6.62998	0.18339	0.96192	1.00970	6.96391	2.82850	9.23444	8.89014	4.01277	8.19382	9.07671	5.77736	0.79550	7.46601	8.48161	1.33694	4.45466	6.38714	3.91439	0.57348	4.88195	1.60494	7.48670	4.81431	2.13988	9.22431	1.97722	7.07641	5.05703	5.21359	2.73992	8.36570	2.72888	7.94710	3.65630	0.94875	6.63442	4.44847	9.81818	4.10645	9.02628	6.67081	1.62207	6.73214	1.61710	0.88410	2.55411	3.28236	4.06056	9.16862	2.56913	8.14361	7.52429	1.58726	2.89232	0.30855	6.73714	3.39951	8.15101	6.16499	5.53852
5.30700	9.48942	6.38579	9.55399	8.01443	7.09822	4.71735	5.44684	2.43503	7.91065	1.33460	7.95132	5.20438	8.58860	5.25191	4.58072	4.50022	0.27588	1.09155	4.53309	9.16581	6.39820	7.76433	0.53521	4.15339	4.85640	5.04374	1.99402	9.01324	4.53093	8.29173	7.77731	2.85822	8.23179	5.96499	5.33540	1.30644	1.17163	7.61933	4.45633	5.26579	8.23181	5.63246	5.00603	9.50265	0.17312	5.57130	5.83428	1.52697	4.44918	8.33034	8.77912	8.81660	1.28423	9.41611	0.53246	0.71422	3.08600	3.20905	0.83331	6.55641	9.04735	8.59229	5.45382	0.73513	1.41984	4.25150	5.40638	6.29383	1.31368	2.13149	3.25938	8.43026	9.67807	7.76118	4.67181	5.60255	9.35112	8.08894	3.77271
3.01040	0.69094	9.55855	8.24351	7.39701	8.83946	7.92747	1.06557	0.19948	0.59109	1.32646	2.93854	2.63191	5.23730	6.94663	1.41526	4.17106	6.72289	2.72743	8.68312	0.51099	7.66151	9.84727	2.79772	6.18924	8.17721	7.54068	5.58113	8.14582	5.44479	2.98010	6.70128	1.89465	9.45726	5.83834	2.93997	2.75713	7.92121	7.46614	5.55219	9.33022	0.56329	0.57905	8.63930	4.82021	3.93509	7.97325	9.30863	2.22662	2.59491	7.14307	8.39446	8.43937	5.42868	5.36293	9.52933	9.35970	8.29195	3.10122	8.47415	3.81901	8.61246	8.88880	5.81191	6.37122	6.99992	8.02312	8.55197	7.23175	7.01023	2.30531	9.49434	7.21240	2.04931	9.71971	2.43332	0.03375	8.38552	8.24917	6.77969
0.33642	3.62670	8.06297	2.22313	1.66359	6.96437	7.28660	3.13663	7.76724	3.47630	0.52144	4.69098	8.44387	8.35698	3.38530	8.91450	4.16555	2.61355	1.42438	3.16601	8.07379	0.67745	3.52264	4.52465	8.73536	4.88887	4.05093	2.55501	5.06639	6.51825	5.22592	7.02663	0.79366	0.08186	4.20800	2.16624	6.61287	0.69277	4.54126	1.41142	3.37110	1.23515	4.96276	2.55203	4.69658	1.14306	4.48396	5.01779	3.03031	9.16062	3.45433	3.92919	4.72694	8.31360	3.77271	7.02307	5.31244	6.89630	8.33996	6.79406	0.77809	1.75405	7.90490	1.16210	6.18521	2.83383	1.50122	7.72465	0.28341	3.93315	6.45380	2.24963	6.40629	0.51806	7.58706	9.01525	4.38365	8.35283	4.19309	8.88102
6.76252	2.16380	0.09990	9.36996	1.39539	6.42841	6.03732	1.56583	7.90861	2.02810	3.15742	3.05854	6.27064	8.95716	4.25303	2.54869	0.21883	6.23616	9.02116	5.93257	1.71086	5.07178	5.11552	1.28423	3.18701	0.00557	9.72850	0.30517	7.39730	1.93678	7.42582	4.83910	1.58350	6.22040	9.25822	1.51853	1.39817	5.47620	3.77138	2.04121	4.72339	7.97592	6.57373	0.25125	6.92434	6.12616	3.29548	4.93701	8.54347	8.43750	8.33859	0.66558	5.96858	5.13821	4.31657	2.01236	1.50400	7.03749	1.78512	5.82114	0.51694	8.15423	7.58786	9.65411	1.46911	0.33398	5.86819	2.43140	6.78924	6.67504	7.37183	5.89293	3.43292	0.24605	4.69693	9.56705	6.58591	1.72384	8.69777	5.51682
1.44111	6.79198	7.58023	4.93256	0.87226	4.53968	5.76353	8.67145	0.75835	0.45696	0.07220	0.70995	2.35021	5.75227	6.57625	8.12345	5.65879	3.57269	4.95360	8.68245	4.69649	6.10081	1.30939	1.58554	3.82539	7.67228	1.30852	6.69262	8.32186	5.00530	2.04332	6.55543	8.05561	9.07155	8.44239	3.43859	1.80513	8.81748	0.48106	9.47148	4.61742	6.98626	1.20942	7.97472	6.00779	8.27588	4.30505	8.09516	2.53936	5.50315	2.07251	7.19057	6.62021	5.89622	4.90631	2.69871	1.87535	4.14373	4.64563	3.05833	8.97582	0.96061	9.53906	0.88205	2.76743	0.91238	5.80036	8.70321	6.55080	1.43490	8.20787	3.08952	4.26624	4.53833	1.49141	9.55296	2.82496	6.39900	9.91597	0.85358
0.84796	7.30568	3.49350	2.78587	0.02190	2.96560	8.28299	8.46709	3.77140	0.53447	6.04057	7.68832	2.59120	2.38073	4.17415	7.56150	7.34912	4.98901	0.28041	0.81009	9.04260	5.73667	7.44959	4.31594	5.98417	9.15355	9.79993	5.79646	0.46409	1.73307	7.02799	5.04524	6.01407	8.97216	3.15359	5.47541	9.56662	4.67474	3.99052	0.48398	2.19128	1.11516	9.84015	0.57788	6.89181	8.50254	9.69887	6.88428	0.72292	1.00978	4.72923	3.46386	6.28931	6.62585	0.48935	0.89635	1.73324	1.92396	4.11698	1.44635	9.79997	6.36766	9.43419	8.81229	3.49349	2.33342	2.38822	6.82721	0.64514	6.89163	8.55791	9.37989	6.91061	4.36362	1.95862	8.37320	0.38201	5.07418	7.69381	1.20076
0.67897	1.85693	8.28461	8.30850	4.96197	6.85751	7.50125	1.77371	2.83946	4.43337	0.88821	5.52819	9.40947	7.23655	8.43094	0.86784	6.11679	7.71868	5.32041	9.73351	4.88068	6.54231	0.35801	2.56590	3.56261	5.97927	1.76078	2.66788	8.08347	0.87430	2.75942	7.76576	4.24262	8.51494	7.88827	6.69968	9.88010	7.40754	0.25301	1.25591	8.03972	8.94487	2.98360	9.41577	8.03174	0.58443	2.33014	1.88597	8.49355	4.85235	4.59593	6.59936	1.95196	4.66402	7.98331	1.86745	6.73260	2.37224	5.40944	6.66415	4.10844	0.36372	2.99496	5.74984	7.23089	7.97917	2.77131	6.60772	2.69846	4.95083	1.82120	0.64195	6.89752	4.54664	3.61582	8.81214	0.31276	2.15961	6.31822	5.66324
9.81468	0.90279	0.28402	7.28662	9.58922	6.96012	2.18066	7.59780	3.70035	9.62185	7.14662	0.63048	1.57235	4.40907	3.17223	0.88774	8.31256	3.80695	8.01343	8.83916	3.94562	7.91068	0.37178	0.91243	9.27234	2.54006	1.14540	7.68181	4.11248	8.67364	4.25302	4.94747	9.22587	7.34838	7.12164	6.23269	7.62166	9.95481	7.46901	5.00379	7.91975	1.11774	5.10335	4.31328	6.88048	7.50117	9.55248	5.15429	3.35467	2.92831	6.77315	2.68557	0.55678	5.39630	8.15596	0.17346	0.61165	7.83882	5.78868	3.94571	0.85217	1.79527	9.31464	3.61991	5.68500	3.16743	2.85026	9.86041	0.29155	2.64351	5.85096	6.46081	9.02841	6.33529	6.41461	7.24519	6.03162	5.79042	7.06218	9.12579
9.35532	6.24812	1.97508	2.88362	3.67769	6.34679	0.92289	5.94783	6.19738	0.84894	5.97381	8.96449	2.48233	7.29361	9.72494	8.71681	9.14298	1.73727	8.23024	9.84593	8.56756	7.11712	9.60556	3.08280	4.47251	9.71582	3.30066	6.13718	3.81807	2.58513	9.85177	5.85237	4.51195	8.20419	9.69809	6.25916	6.27039	6.41412	7.44758	8.43122	4.82279	0.74842	4.94352	2.66210	3.43587	0.37613	7.01526	9.40451	7.82360	8.86255	5.66383	1.63863	0.37925	3.02676	0.40850	6.00929	7.98898	3.41522	1.41279	1.78502	8.67582	6.74260	7.65533	9.77598	4.95457	5.35091	8.45178	7.77326	1.30614	4.10512	0.76596	5.54121	3.37620	1.73757	7.60821	9.90827	3.01556	3.74834	4.90749	7.10984
5.52957	6.91922	8.70427	8.62160	4.90602	9.46599	0.42833	7.89456	1.04333	0.40510	3.05833	0.07067	0.69158	2.36370	6.54218	5.37155	4.52934	9.85690	5.76341	8.57613	6.59111	4.81027	9.82377	0.44330	4.39048	8.11406	1.31946	4.95485	4.24670	7.51077	6.16217	6.78200	5.63224	4.16051	1.94732	6.22381	0.87444	0.57339	6.81432	6.39023	4.23932	5.46907	4.79316	0.68580	4.37901	3.70010	8.00781	9.26981	4.53378	4.73975	9.93781	8.86462	4.80844	7.95123	6.80461	7.91899	6.69830	3.28551	4.55861	0.05418	1.58384	7.11322	5.90974	5.29537	7.28818	3.46708	3.69477	6.84809	2.85007	3.01894	0.29912	1.90691	4.51889	1.90735	8.82477	2.06019	3.46224	0.07440	4.76654	6.82295
9.58731	1.90090	9.63524	7.48158	0.78765	7.25150	9.64439	7.01193	5.66752	8.95336	9.17331	7.52556	3.97313	3.80457	9.19275	5.97019	0.92660	6.40096	6.21096	3.83373	0.34915	3.14372	4.85567	4.46071	5.95330	8.98979	7.86320	3.95883	6.90920	4.43618	1.42870	0.12565	3.05761	7.71344	6.57738	6.62921	4.41124	7.60043	5.33672	4.10725	7.87396	3.80060	8.48051	5.76294	1.41420	9.12343	8.18154	8.84825	8.51379	9.20842	1.19684	4.87358	6.30761	7.52771	5.61607	5.56797	8.59664	1.24536	9.74429	4.99294	2.52036	3.92043	9.97509	8.27116	0.44090	4.47293	7.09675	2.00833	2.14171	0.74548	2.66236	8.12355	5.65143	4.68410	6.25401	9.37228	8.58678	1.48288	4.66294	7.99824
3.50466	9.15482	7.87945	0.27161	1.22908	1.90719	5.80602	1.41802	3.40174	1.66041	0.73893	9.77176	2.56996	1.47638	4.10043	5.55802	3.74000	6.84568	0.39615	7.43848	5.33496	1.16680	0.32265	3.86187	5.71762	6.36759	8.51407	2.86337	8.58696	5.51959	4.56215	4.42676	8.67541	7.44796	1.01055	5.65875	3.32894	6.95552	1.66374	0.46775	3.11416	0.86863	3.26650	8.05014	9.01103	8.65639	4.53560	2.16392	9.27629	9.70516	4.41390	3.65937	5.27189	3.51639	5.06306	6.20305	0.43256	6.41421	7.47916	0.73042	8.01471	2.57790	5.11141	6.81016	9.91489	5.09069	8.09581	0.06047	7.84068	6.34458	2.75788	4.20158	3.21356	1.37839	7.33103	6.28847	3.86728	3.38118	7.06228	6.48191
8.57108	6.34721	1.13084	1.27504	3.87182	4.51951	4.70272	6.46139	7.88588	2.34420	0.14127	4.11486	9.60410	8.18336	6.97863	2.67847	1.93189	0.41273	1.34462	8.88384	3.23716	8.25501	6.19789	0.26629	4.63401	2.46927	2.58983	4.73385	3.78470	0.35001	7.93685	8.97796	3.57470	0.50236	9.63573	7.29503	1.34524	0.21809	9.58672	9.93457	3.71256	1.26974	6.18359	8.89215	8.51088	7.34471	3.67800	9.80296	2.11589	8.95452	1.95386	9.12507	7.77943	2.30859	4.41424	6.09701	3.52913	1.37058	4.66207	3.03897	8.50813	9.63802	4.83014	1.11660	4.62666	9.06901	6.75291	5.60082	2.35270	3.61056	7.97591	1.48129	0.66909	6.00625	7.04851	0.52834	0.36148	5.80657	6.42195	0.15460
4.70491	1.29010	7.93611	9.49338	0.52493	8.74985	4.16559	3.63703	9.73318	8.09583	6.60853	9.90531	0.18282	3.57598	0.34345	2.90901	1.98467	2.34346	4.85618	2.91486	4.13868	1.38260	7.15425	1.41037	6.34972	7.25025	0.92950	6.73970	4.53530	9.04076	1.36857	4.32228	3.41404	6.20445	9.41206	4.92804	4.72376	9.33733	3.45766	9.22583	1.40907	0.92379	3.67351	8.09925	0.33309	6.39413	8.43653	9.36137	5.12410	2.94807	4.02845	0.44560	5.65565	1.83665	2.90615	5.47629	2.81130	0.08505	7.89097	8.97205	7.96830	0.33664	7.15210	6.55047	9.72279	3.45663	0.76755	1.17591	1.90093	0.80177	3.66443	6.72339	2.92409	1.13728	9.79861	2.48086	3.90488	3.33834	0.51730	9.18384
